District,Year,Crop,Season,Area_Cultivated_Hectares,Average_Temperature_C,Total_Rainfall_mm,Humidity_Percent,Soil_Type,Soil_pH,Nitrogen_N_kg_per_ha,Phosphorus_P_kg_per_ha,Potassium_K_kg_per_ha,Irrigation_Availability,Yield_kg_per_ha,Total_Yield_kg
Solapur,2020,Bajra,Rabi,11.45,32.2,646.7,86.0,Laterite,7.2,64.5,27.22,24.19,Irrigated,1509.29,17281.22
Solapur,2020,Bajra,Kharif,30.35,39.5,362.0,45.1,Laterite,7.31,70.09,37.38,22.2,Rainfed,1003.04,30446.12
Solapur,2020,Cotton,Rabi,23.22,28.9,359.8,65.2,Loamy,7.57,58.1,44.9,44.26,Irrigated,1745.54,40526.88
Solapur,2020,Cotton,Rabi,4.42,32.2,834.6,40.1,Laterite,7.44,110.46,30.15,55.82,Irrigated,2926.41,12948.49
Solapur,2020,Cotton,Kharif,31.93,22.7,529.5,46.0,Black,7.35,98.16,46.87,35.2,Rainfed,1660.19,53004.54
Solapur,2020,Groundnut,Zaid,10.77,31.5,929.2,59.1,Laterite,5.93,23.23,62.45,71.48,Partially Irrigated,1520.71,16381.92
Solapur,2020,Groundnut,Rabi,9.35,32.2,820.1,69.9,Clayey,6.34,17.72,55.37,109.56,Rainfed,1198.86,11214.59
Solapur,2020,Groundnut,Kharif,40.32,22.7,684.1,77.6,Clayey,7.56,23.74,44.19,82.55,Irrigated,1801.74,72644.97
Solapur,2020,Jowar,Rabi,23.04,26.5,353.6,60.7,Red,7.27,73.66,33.08,6.68,Partially Irrigated,1277.09,29423.55
Solapur,2020,Jowar,Zaid,47.37,30.9,654.1,64.8,Loamy,7.82,76.93,43.51,33.78,Irrigated,2576.4,122053.5
Solapur,2020,Jowar,Kharif,36.89,30.7,555.1,83.2,Loamy,5.75,52.42,45.17,44.01,Rainfed,2092.52,77201.62
Solapur,2020,Maize,Zaid,15.68,21.5,388.1,61.3,Red,6.22,133.87,83.85,41.4,Irrigated,4582.91,71860.89
Solapur,2020,Maize,Kharif,28.49,23.4,518.0,85.7,Black,7.25,83.55,45.37,42.91,Rainfed,2754.23,78466.19
Solapur,2020,Maize,Kharif,8.33,24.3,400.7,61.2,Loamy,6.08,83.8,39.17,64.75,Partially Irrigated,3188.24,26570.83
Solapur,2020,Maize,Rabi,18.29,26.7,907.9,55.3,Clayey,6.86,71.97,84.57,86.57,Rainfed,3078.05,56307.4
Solapur,2020,Maize,Zaid,47.86,26.7,556.6,71.6,Black,7.34,145.54,48.92,63.53,Partially Irrigated,3827.62,183190.57
Solapur,2020,Maize,Zaid,8.22,19.3,480.4,80.0,Laterite,6.31,65.16,54.76,53.04,Rainfed,2789.71,22935.72
Solapur,2020,Maize,Kharif,30.75,27.2,712.8,80.2,Loamy,7.01,83.15,61.79,44.01,Irrigated,4249.41,130651.37
Solapur,2020,Rice,Zaid,9.74,30.1,1332.6,83.2,Black,5.95,114.93,58.06,59.63,Partially Irrigated,5323.32,51870.91
Solapur,2020,Rice,Kharif,49.86,28.0,1110.0,79.5,Clayey,6.21,57.05,33.35,55.26,Partially Irrigated,3614.38,180203.91
Solapur,2020,Rice,Kharif,33.05,29.7,1338.2,88.2,Loamy,5.81,79.9,42.5,47.23,Rainfed,3280.17,108415.85
Solapur,2020,Rice,Rabi,7.09,28.0,2283.1,59.1,Clayey,5.99,37.45,32.98,48.82,Irrigated,2972.68,21082.43
Solapur,2020,Soybean,Kharif,30.66,19.1,699.9,44.3,Loamy,6.11,39.8,37.05,46.39,Irrigated,2381.31,73015.48
Solapur,2020,Soybean,Kharif,48.02,29.9,625.9,81.3,Clayey,5.94,19.46,94.57,72.64,Partially Irrigated,2328.23,111799.42
Solapur,2020,Soybean,Rabi,32.66,19.2,678.9,53.4,Clayey,6.71,19.32,59.66,66.54,Partially Irrigated,1939.43,63351.49
Solapur,2020,Soybean,Kharif,43.68,24.3,649.3,55.5,Red,6.06,22.65,78.97,53.69,Irrigated,2870.31,125371.32
Solapur,2020,Soybean,Rabi,34.59,25.9,404.5,81.1,Red,6.5,24.89,42.32,42.87,Rainfed,1363.74,47175.82
Solapur,2020,Soybean,Rabi,35.04,20.7,660.3,53.3,Black,5.95,18.91,78.98,58.84,Partially Irrigated,2158.57,75632.98
Solapur,2020,Sugarcane,Kharif,32.69,23.6,2058.7,53.5,Black,5.52,177.98,102.23,84.48,Rainfed,54245.25,1773516.61
Solapur,2020,Wheat,Kharif,5.07,20.4,410.9,65.6,Sandy,7.14,104.6,51.0,33.15,Rainfed,2086.69,10576.55
Solapur,2020,Wheat,Zaid,1.18,15.3,519.4,62.7,Black,7.16,62.57,40.24,50.09,Rainfed,2027.49,2397.81
Solapur,2020,Wheat,Kharif,46.35,25.0,350.2,74.3,Loamy,6.36,118.06,60.49,35.97,Rainfed,1942.78,90056.89
Solapur,2020,Wheat,Zaid,2.73,20.4,406.9,79.8,Black,6.82,91.95,22.15,39.1,Rainfed,1473.09,4015.22
Solapur,2020,Wheat,Zaid,29.0,17.2,504.2,55.5,Red,7.51,87.07,63.74,35.85,Partially Irrigated,2212.03,64159.4
Wardha,2020,Bajra,Zaid,5.67,24.7,570.7,60.0,Clayey,8.11,87.68,23.12,25.03,Rainfed,1114.42,6316.35
Wardha,2020,Bajra,Kharif,12.01,32.7,562.2,74.0,Black,8.08,56.91,40.03,28.75,Rainfed,1384.15,16622.87
Wardha,2020,Bajra,Kharif,44.62,27.2,500.2,61.9,Loamy,8.17,67.03,23.6,50.7,Rainfed,1635.37,72963.22
Wardha,2020,Bajra,Rabi,10.06,26.8,289.8,49.9,Black,7.4,83.61,52.5,15.66,Rainfed,1385.56,13933.36
Wardha,2020,Bajra,Zaid,40.65,29.9,249.0,59.1,Clayey,7.94,65.89,21.6,51.85,Irrigated,2214.23,90003.72
Wardha,2020,Bajra,Rabi,42.48,29.1,538.5,75.3,Clayey,7.46,44.91,42.26,26.68,Rainfed,1152.12,48943.11
Wardha,2020,Cotton,Zaid,4.97,25.2,729.4,74.7,Black,7.01,79.78,53.03,45.7,Rainfed,1759.45,8735.74
Wardha,2020,Cotton,Rabi,5.53,29.9,794.3,90.0,Sandy,7.03,103.32,50.4,30.77,Rainfed,2146.26,11875.95
Wardha,2020,Cotton,Kharif,44.31,30.7,1119.1,61.5,Black,7.5,77.23,30.52,46.49,Partially Irrigated,2037.84,90305.61
Wardha,2020,Cotton,Zaid,25.54,31.0,723.0,55.6,Loamy,7.17,76.56,56.56,35.53,Partially Irrigated,2097.24,53558.1
Wardha,2020,Groundnut,Zaid,33.91,22.7,498.5,71.6,Clayey,7.73,32.94,56.9,117.13,Irrigated,2496.22,84650.26
Wardha,2020,Groundnut,Zaid,21.86,22.1,631.6,64.4,Sandy,6.79,34.49,53.08,92.58,Partially Irrigated,2540.41,55545.38
Wardha,2020,Groundnut,Zaid,13.8,28.0,583.1,49.6,Laterite,5.86,27.29,72.76,82.55,Irrigated,2246.98,31008.59
Wardha,2020,Groundnut,Rabi,24.91,25.0,708.5,64.3,Loamy,6.77,38.95,47.34,85.65,Rainfed,1578.43,39319.67
Wardha,2020,Jowar,Zaid,34.33,30.2,520.8,81.2,Clayey,6.98,49.48,20.61,22.18,Irrigated,1750.14,60074.35
Wardha,2020,Jowar,Zaid,28.68,31.6,409.2,40.0,Loamy,7.2,71.46,60.07,32.93,Rainfed,1960.27,56227.77
Wardha,2020,Maize,Kharif,39.52,19.3,566.9,84.3,Black,6.83,133.47,40.86,40.93,Irrigated,4056.81,160341.24
Wardha,2020,Maize,Zaid,16.57,21.3,734.1,54.0,Laterite,6.18,37.7,43.72,44.33,Rainfed,2290.52,37956.97
Wardha,2020,Maize,Rabi,9.73,26.4,821.0,50.2,Clayey,5.66,87.92,41.62,39.53,Irrigated,3352.89,32622.33
Wardha,2020,Rice,Rabi,27.07,33.4,1553.6,42.6,Clayey,6.26,87.72,36.1,26.77,Rainfed,2603.56,70479.7
Wardha,2020,Rice,Rabi,11.85,29.4,1471.9,54.1,Red,6.67,79.69,51.0,40.6,Irrigated,4210.52,49901.86
Wardha,2020,Soybean,Rabi,26.04,26.4,422.3,47.8,Black,7.12,32.6,68.03,41.98,Rainfed,1733.0,45126.45
Wardha,2020,Soybean,Rabi,28.32,23.3,598.2,78.1,Red,6.48,42.89,71.77,36.15,Partially Irrigated,2765.08,78310.17
Wardha,2020,Sugarcane,Rabi,39.2,24.8,2105.7,61.5,Red,7.14,265.52,63.29,79.33,Rainfed,51936.11,2035868.45
Wardha,2020,Sugarcane,Rabi,15.25,32.3,2171.5,42.3,Black,6.54,128.19,46.9,72.8,Irrigated,51005.12,777761.0
Wardha,2020,Sugarcane,Zaid,27.94,28.8,1961.4,49.8,Red,7.01,18.45,56.84,47.16,Partially Irrigated,34116.33,953071.43
Wardha,2020,Sugarcane,Zaid,18.1,23.9,1469.2,44.6,Sandy,6.73,170.82,91.62,135.01,Irrigated,81282.17,1470831.2
Wardha,2020,Sunflower,Zaid,29.95,23.2,426.9,46.0,Sandy,6.39,108.26,48.1,37.97,Partially Irrigated,1203.45,36043.72
Wardha,2020,Wheat,Zaid,48.64,20.1,526.4,68.1,Laterite,6.89,132.71,51.17,24.27,Partially Irrigated,2692.29,130942.86
Wardha,2020,Wheat,Rabi,36.76,25.8,548.6,73.2,Black,6.29,166.1,71.5,27.51,Partially Irrigated,2810.16,103305.82
Wardha,2020,Wheat,Rabi,49.42,19.8,515.9,82.9,Red,6.71,124.62,55.91,32.3,Rainfed,2641.15,130520.49
Wardha,2020,Wheat,Zaid,19.93,21.4,859.8,86.4,Laterite,7.31,132.56,50.47,32.53,Partially Irrigated,2102.73,41916.73
Wardha,2020,Wheat,Rabi,35.67,8.8,486.3,85.7,Sandy,7.26,166.82,43.06,56.76,Irrigated,3027.59,107993.18
Wardha,2020,Wheat,Kharif,32.85,19.0,623.1,40.7,Loamy,6.85,86.08,59.07,54.67,Rainfed,2874.85,94450.54
Yavatmal,2020,Cotton,Zaid,25.78,36.8,1179.5,83.9,Loamy,7.27,81.65,65.24,47.16,Partially Irrigated,1535.12,39573.96
Yavatmal,2020,Cotton,Zaid,2.57,29.5,724.1,44.4,Red,7.88,76.18,23.84,43.56,Irrigated,2043.23,5253.47
Yavatmal,2020,Cotton,Zaid,33.77,34.8,541.6,86.3,Red,6.14,101.92,32.02,30.59,Rainfed,1472.04,49707.85
Yavatmal,2020,Cotton,Rabi,25.26,36.8,834.9,79.7,Black,8.1,86.97,38.83,28.92,Partially Irrigated,1858.97,46960.98
Yavatmal,2020,Cotton,Rabi,6.06,19.5,666.7,45.7,Laterite,7.23,30.33,24.12,51.27,Partially Irrigated,1086.29,6582.29
Yavatmal,2020,Cotton,Rabi,11.9,32.9,568.6,78.4,Black,6.66,83.06,31.48,20.89,Irrigated,1612.91,19191.48
Yavatmal,2020,Cotton,Rabi,5.5,33.9,676.9,44.7,Red,6.66,104.17,46.83,29.35,Irrigated,2535.64,13950.04
Yavatmal,2020,Groundnut,Kharif,29.1,29.6,375.6,61.3,Black,5.93,25.85,74.99,79.42,Rainfed,1551.49,45144.72
Yavatmal,2020,Groundnut,Kharif,24.86,27.1,430.6,82.4,Clayey,6.36,29.69,48.65,56.41,Irrigated,1981.83,49268.96
Yavatmal,2020,Groundnut,Kharif,3.04,31.4,725.6,59.8,Laterite,5.65,32.78,50.25,28.66,Irrigated,1546.99,4703.98
Yavatmal,2020,Jowar,Kharif,24.14,25.4,692.3,52.9,Loamy,7.57,49.36,47.07,31.52,Irrigated,2166.33,52293.34
Yavatmal,2020,Jowar,Rabi,24.64,29.2,522.6,82.3,Laterite,6.71,104.45,30.61,38.35,Partially Irrigated,2596.94,63990.59
Yavatmal,2020,Jowar,Kharif,36.47,26.6,324.6,49.4,Loamy,7.38,67.47,44.28,37.13,Partially Irrigated,1978.9,72172.93
Yavatmal,2020,Jowar,Zaid,48.33,20.2,461.9,85.8,Red,7.95,60.03,29.51,24.46,Irrigated,1577.83,76259.26
Yavatmal,2020,Jowar,Rabi,18.69,31.6,357.8,82.8,Loamy,7.36,76.29,68.89,16.33,Irrigated,2761.69,51611.05
Yavatmal,2020,Maize,Zaid,1.19,21.2,648.3,77.7,Red,6.29,48.86,46.28,42.8,Rainfed,2460.37,2934.09
Yavatmal,2020,Maize,Zaid,11.84,30.4,550.3,75.7,Red,6.31,84.98,39.53,43.24,Partially Irrigated,2703.18,32012.6
Yavatmal,2020,Maize,Rabi,19.62,23.9,463.3,55.1,Clayey,6.95,66.96,76.16,65.13,Rainfed,3486.14,68412.7
Yavatmal,2020,Maize,Rabi,20.11,29.5,672.4,81.7,Red,6.91,108.81,33.06,25.12,Rainfed,2162.59,43499.89
Yavatmal,2020,Rice,Zaid,22.74,30.9,2275.8,88.9,Black,6.58,120.9,53.08,49.4,Rainfed,3019.5,68673.47
Yavatmal,2020,Rice,Kharif,36.05,26.5,1813.9,90.0,Loamy,6.09,69.66,55.13,62.85,Rainfed,3683.11,132763.99
Yavatmal,2020,Rice,Kharif,27.85,29.7,1167.7,61.0,Clayey,6.52,91.43,45.76,48.1,Rainfed,2950.52,82182.15
Yavatmal,2020,Soybean,Zaid,21.01,26.4,606.6,51.6,Clayey,6.64,36.72,62.03,32.92,Irrigated,2603.98,54701.83
Yavatmal,2020,Soybean,Rabi,7.12,22.3,700.5,83.9,Sandy,6.69,29.74,93.65,49.23,Partially Irrigated,2403.35,17102.75
Yavatmal,2020,Soybean,Zaid,28.21,22.9,805.9,42.0,Loamy,7.14,42.78,13.82,32.07,Partially Irrigated,1724.39,48638.27
Yavatmal,2020,Soybean,Rabi,13.03,21.9,574.6,59.2,Loamy,5.99,26.13,63.31,65.1,Rainfed,2248.64,29298.5
Yavatmal,2020,Sugarcane,Kharif,12.38,38.4,1515.7,85.8,Black,6.38,132.2,95.87,51.96,Partially Irrigated,51229.08,634404.64
Yavatmal,2020,Sugarcane,Zaid,39.84,32.0,2744.1,65.0,Black,6.81,243.54,106.37,98.47,Irrigated,78016.97,3108024.43
Yavatmal,2020,Sugarcane,Zaid,38.56,32.1,1821.4,56.8,Red,6.97,200.01,62.17,97.86,Partially Irrigated,56101.56,2163337.77
Yavatmal,2020,Sunflower,Kharif,37.78,26.4,601.1,56.4,Clayey,6.31,113.27,40.26,65.46,Irrigated,1753.41,66239.57
Yavatmal,2020,Sunflower,Rabi,2.88,26.3,596.0,53.8,Sandy,6.99,129.55,48.75,49.57,Rainfed,1426.6,4113.2
Yavatmal,2020,Sunflower,Rabi,19.3,27.2,415.2,69.4,Loamy,6.56,49.01,55.3,45.49,Irrigated,1156.63,22322.09
Yavatmal,2020,Sunflower,Rabi,34.76,30.0,281.1,52.4,Black,6.22,108.0,46.67,48.93,Irrigated,1517.94,52768.42
Yavatmal,2020,Sunflower,Zaid,48.73,22.7,439.0,46.0,Red,7.24,43.03,32.84,71.94,Irrigated,1238.4,60344.12
Yavatmal,2020,Sunflower,Kharif,37.07,30.1,613.7,89.3,Loamy,7.61,99.36,47.99,51.44,Partially Irrigated,1377.19,51050.26
Yavatmal,2020,Wheat,Kharif,44.2,23.7,494.6,75.1,Loamy,6.37,165.47,51.33,28.91,Rainfed,2307.77,101992.33
Yavatmal,2020,Wheat,Rabi,48.12,23.0,250.3,82.6,Black,6.31,109.62,69.72,45.57,Rainfed,1844.77,88774.34
Ahmednagar,2021,Bajra,Kharif,49.28,38.1,518.0,77.3,Sandy,6.91,39.39,60.49,15.76,Partially Irrigated,1531.3,75458.37
Ahmednagar,2021,Cotton,Kharif,19.63,28.1,1024.2,70.1,Clayey,6.19,110.7,40.09,51.05,Rainfed,1727.18,33907.77
Ahmednagar,2021,Cotton,Rabi,14.71,29.6,664.1,85.9,Sandy,6.15,68.88,57.09,48.52,Rainfed,1703.2,25061.92
Ahmednagar,2021,Groundnut,Zaid,19.72,27.1,671.7,88.1,Clayey,6.36,34.36,43.91,36.64,Rainfed,1436.72,28327.89
Ahmednagar,2021,Jowar,Zaid,20.62,37.1,611.8,73.2,Sandy,6.77,69.78,40.04,41.07,Rainfed,1927.75,39742.81
Ahmednagar,2021,Jowar,Rabi,38.19,26.8,665.2,81.1,Laterite,6.1,61.26,27.83,23.49,Irrigated,1628.47,62189.6
Ahmednagar,2021,Jowar,Kharif,40.33,26.1,636.1,74.9,Clayey,6.81,56.67,5.41,32.02,Irrigated,1470.96,59317.15
Ahmednagar,2021,Jowar,Kharif,2.67,29.1,484.7,59.1,Sandy,7.01,66.21,45.13,18.02,Partially Irrigated,1816.4,4846.02
Ahmednagar,2021,Maize,Rabi,5.07,24.9,971.3,82.1,Sandy,6.7,71.2,14.98,32.32,Rainfed,1564.45,7937.81
Ahmednagar,2021,Maize,Kharif,16.65,19.6,500.5,82.7,Red,7.01,83.7,69.53,35.77,Rainfed,2629.13,43783.3
Ahmednagar,2021,Maize,Rabi,28.94,26.7,613.1,82.2,Red,5.78,67.56,30.54,33.06,Irrigated,2871.78,83119.05
Ahmednagar,2021,Maize,Kharif,7.94,27.3,350.3,56.4,Clayey,6.37,88.35,52.74,26.33,Partially Irrigated,2504.97,19890.92
Ahmednagar,2021,Rice,Kharif,9.13,20.9,1373.3,40.9,Clayey,6.4,103.31,54.17,43.56,Partially Irrigated,3745.35,34192.36
Ahmednagar,2021,Rice,Rabi,45.9,26.1,1049.0,47.8,Clayey,7.83,92.16,48.17,59.28,Rainfed,3443.87,158062.55
Ahmednagar,2021,Soybean,Kharif,2.57,25.3,521.8,79.8,Red,6.38,31.31,71.91,53.02,Irrigated,3381.28,8689.3
Ahmednagar,2021,Soybean,Rabi,42.22,28.5,541.3,75.8,Loamy,7.48,13.94,41.57,45.72,Irrigated,1637.39,69129.73
Ahmednagar,2021,Soybean,Rabi,43.02,19.2,617.9,69.0,Sandy,7.4,40.62,68.06,48.25,Rainfed,2144.41,92259.08
Ahmednagar,2021,Sugarcane,Zaid,29.59,30.3,2831.5,45.2,Laterite,6.54,248.46,98.91,113.84,Partially Irrigated,68222.04,2018412.12
Ahmednagar,2021,Sugarcane,Rabi,46.96,30.8,2031.6,69.0,Sandy,6.98,228.31,85.86,97.43,Partially Irrigated,62337.16,2927442.43
Ahmednagar,2021,Sugarcane,Rabi,16.6,25.8,2012.5,55.1,Sandy,6.34,181.09,47.83,90.69,Rainfed,48308.68,801942.69
Ahmednagar,2021,Sugarcane,Kharif,5.15,28.4,1176.9,72.1,Sandy,7.21,200.11,78.54,135.3,Irrigated,72574.1,374004.79
Ahmednagar,2021,Sugarcane,Kharif,8.77,30.5,2340.6,44.6,Laterite,7.11,146.28,86.2,74.09,Rainfed,39162.22,343480.5
Ahmednagar,2021,Sugarcane,Kharif,6.49,29.2,1578.0,54.6,Laterite,6.9,140.85,107.64,132.02,Rainfed,52149.95,338604.27
Ahmednagar,2021,Sugarcane,Rabi,38.67,30.9,2082.7,75.3,Loamy,6.79,160.53,113.71,80.35,Rainfed,58387.0,2257942.43
Ahmednagar,2021,Sunflower,Zaid,22.53,27.2,450.7,71.1,Sandy,7.01,105.7,28.16,43.89,Rainfed,968.8,21829.72
Ahmednagar,2021,Sunflower,Kharif,31.17,28.6,618.4,79.7,Black,6.43,48.72,57.12,48.16,Irrigated,1270.35,39590.53
Ahmednagar,2021,Sunflower,Kharif,30.07,26.9,549.8,43.9,Laterite,6.12,88.9,53.0,69.67,Irrigated,2088.9,62822.27
Ahmednagar,2021,Wheat,Kharif,27.52,17.9,625.2,60.4,Sandy,6.96,171.71,46.67,40.56,Irrigated,4375.59,120417.17
Akola,2021,Bajra,Zaid,17.51,34.4,473.6,43.9,Laterite,7.57,40.22,55.03,31.45,Irrigated,1709.42,29924.28
Akola,2021,Bajra,Kharif,21.78,28.7,704.0,76.0,Sandy,7.17,67.02,46.15,39.5,Irrigated,1990.43,43346.68
Akola,2021,Cotton,Zaid,11.58,27.1,981.8,47.2,Black,7.44,37.56,29.83,58.37,Irrigated,1990.33,23042.1
Akola,2021,Cotton,Rabi,45.64,30.4,843.1,83.6,Clayey,7.42,104.73,51.93,51.63,Partially Irrigated,2391.65,109151.78
Akola,2021,Cotton,Zaid,26.89,29.4,700.1,54.9,Loamy,7.37,75.22,48.37,37.35,Rainfed,1565.91,42101.5
Akola,2021,Cotton,Kharif,10.9,32.6,948.0,59.7,Red,7.46,73.75,34.1,26.86,Irrigated,1858.93,20265.6
Akola,2021,Cotton,Rabi,31.73,26.4,463.1,73.7,Clayey,7.81,77.46,3.65,45.1,Partially Irrigated,1126.31,35738.4
Akola,2021,Groundnut,Zaid,11.99,26.7,608.1,40.7,Black,6.34,37.57,49.77,72.71,Irrigated,2338.83,28053.17
Akola,2021,Groundnut,Zaid,1.47,32.3,484.6,71.2,Clayey,6.78,17.27,55.0,115.67,Irrigated,2090.03,3071.24
Akola,2021,Groundnut,Kharif,8.61,32.5,905.6,56.9,Black,6.01,18.17,56.8,69.8,Irrigated,1664.73,14330.14
Akola,2021,Jowar,Zaid,3.41,38.7,260.1,85.8,Sandy,7.98,34.47,33.04,23.58,Partially Irrigated,1012.1,3449.6
Akola,2021,Maize,Zaid,23.5,22.4,520.1,48.2,Laterite,7.08,76.95,28.31,51.42,Partially Irrigated,2973.03,69874.38
Akola,2021,Maize,Zaid,35.64,30.3,769.5,86.4,Sandy,6.62,102.17,30.9,30.23,Rainfed,2200.57,78418.26
Akola,2021,Maize,Zaid,32.97,19.8,561.5,52.0,Loamy,5.6,117.85,50.64,23.93,Irrigated,4409.37,145359.56
Akola,2021,Maize,Rabi,45.27,30.7,984.3,62.9,Laterite,5.98,62.7,59.32,52.57,Partially Irrigated,2447.76,110815.62
Akola,2021,Maize,Kharif,33.6,26.4,862.9,67.3,Loamy,6.19,110.22,37.83,33.52,Irrigated,3857.92,129606.98
Akola,2021,Maize,Kharif,14.76,16.2,469.1,42.4,Black,6.69,115.9,60.67,47.92,Partially Irrigated,3160.22,46629.98
Akola,2021,Rice,Zaid,2.59,29.0,1544.9,56.8,Black,6.4,57.25,85.3,64.67,Rainfed,4327.69,11191.66
Akola,2021,Rice,Zaid,13.45,26.4,1691.2,82.6,Sandy,7.12,86.88,51.69,35.27,Rainfed,3374.95,45381.77
Akola,2021,Rice,Zaid,15.45,30.1,1268.1,58.2,Sandy,7.1,70.75,34.1,27.3,Irrigated,3281.96,50692.03
Akola,2021,Soybean,Kharif,1.88,31.1,635.5,45.5,Loamy,6.6,40.91,64.21,35.54,Partially Irrigated,2390.54,4484.77
Akola,2021,Sugarcane,Kharif,27.59,30.1,3120.5,58.0,Loamy,6.33,287.89,78.01,106.59,Partially Irrigated,72356.73,1996325.63
Akola,2021,Sugarcane,Rabi,12.6,31.6,1238.4,79.5,Clayey,6.34,159.24,53.34,97.63,Irrigated,65279.83,822499.4
Akola,2021,Sugarcane,Kharif,28.76,26.0,2479.9,61.0,Clayey,6.21,245.61,71.1,127.31,Partially Irrigated,67526.21,1941722.91
Akola,2021,Wheat,Rabi,23.95,22.8,572.8,52.8,Red,6.81,30.44,57.02,76.57,Rainfed,2455.52,58819.06
Akola,2021,Wheat,Zaid,5.79,21.5,256.9,43.9,Loamy,6.74,96.65,30.94,56.12,Rainfed,1881.23,10887.52
Amravati,2021,Cotton,Rabi,19.87,30.0,700.9,80.2,Sandy,6.15,88.82,31.64,50.38,Irrigated,2490.65,49492.01
Amravati,2021,Cotton,Zaid,38.32,34.8,1427.8,72.3,Loamy,7.19,61.09,56.0,39.43,Partially Irrigated,1141.24,43735.39
Amravati,2021,Groundnut,Kharif,41.29,25.9,700.4,72.9,Loamy,7.02,29.32,60.06,47.49,Irrigated,2134.03,88107.42
Amravati,2021,Groundnut,Rabi,36.99,32.5,670.3,68.1,Sandy,6.07,42.79,37.61,58.01,Irrigated,2423.45,89633.32
Amravati,2021,Groundnut,Kharif,36.41,32.2,480.1,54.2,Clayey,6.49,13.54,36.86,87.8,Rainfed,1018.95,37099.86
Amravati,2021,Groundnut,Zaid,45.01,33.0,740.2,81.8,Red,6.17,31.57,37.27,70.37,Rainfed,1556.31,70056.95
Amravati,2021,Groundnut,Kharif,30.8,29.4,563.3,67.4,Black,6.94,40.63,68.43,54.8,Irrigated,2854.75,87926.72
Amravati,2021,Groundnut,Rabi,15.5,27.4,589.8,77.5,Red,6.82,31.8,37.7,78.92,Rainfed,1652.98,25624.71
Amravati,2021,Jowar,Kharif,23.34,28.7,593.6,66.9,Loamy,6.65,78.92,46.07,29.82,Partially Irrigated,2458.65,57380.6
Amravati,2021,Jowar,Rabi,27.47,32.6,345.4,67.5,Sandy,6.31,57.57,53.94,31.09,Rainfed,1823.98,50099.33
Amravati,2021,Jowar,Zaid,21.92,34.0,652.0,79.8,Red,7.19,82.18,34.53,28.66,Irrigated,1956.52,42891.58
Amravati,2021,Jowar,Zaid,29.64,23.4,226.3,67.3,Laterite,6.53,87.73,44.55,25.7,Rainfed,1422.26,42158.63
Amravati,2021,Jowar,Rabi,46.79,27.8,640.1,75.5,Laterite,7.23,48.69,61.39,28.25,Irrigated,2554.37,119510.56
Amravati,2021,Jowar,Zaid,29.05,31.3,638.8,61.7,Black,7.58,48.02,45.08,32.59,Partially Irrigated,2119.43,61565.69
Amravati,2021,Maize,Zaid,4.62,31.0,929.2,55.5,Sandy,6.85,102.1,51.9,39.56,Irrigated,3126.35,14450.8
Amravati,2021,Rice,Kharif,36.04,24.0,981.2,49.5,Loamy,6.56,38.82,52.61,34.41,Irrigated,3140.66,113202.24
Amravati,2021,Rice,Rabi,40.35,33.2,768.9,79.5,Loamy,5.76,73.14,60.89,35.55,Partially Irrigated,2420.03,97639.82
Amravati,2021,Rice,Kharif,46.95,31.6,1260.5,66.1,Clayey,6.33,74.97,40.46,21.97,Partially Irrigated,2688.46,126234.36
Amravati,2021,Rice,Rabi,26.42,31.6,1668.3,87.8,Sandy,5.26,92.15,81.73,41.13,Partially Irrigated,4198.95,110927.12
Amravati,2021,Soybean,Rabi,13.92,28.6,443.2,52.5,Laterite,6.45,50.68,94.91,53.86,Irrigated,3182.77,44305.78
Amravati,2021,Soybean,Rabi,36.74,30.2,764.3,60.7,Loamy,5.89,28.11,97.4,57.6,Partially Irrigated,2260.15,83028.36
Amravati,2021,Sugarcane,Kharif,6.73,30.8,2021.6,52.1,Red,6.07,260.5,84.9,126.1,Partially Irrigated,74095.97,498421.24
Amravati,2021,Sugarcane,Kharif,35.6,27.9,2039.4,79.8,Laterite,6.78,110.09,63.84,130.74,Partially Irrigated,58541.98,2083962.11
Amravati,2021,Sugarcane,Kharif,15.02,26.5,1991.2,75.0,Clayey,7.42,48.48,67.82,141.66,Irrigated,66777.85,1003234.77
Amravati,2021,Sugarcane,Zaid,47.58,28.2,2536.2,61.1,Red,6.55,92.71,78.4,65.9,Irrigated,51240.63,2438105.72
Amravati,2021,Sunflower,Zaid,48.59,22.6,274.5,64.9,Clayey,6.26,113.63,72.26,57.89,Partially Irrigated,1373.25,66720.42
Amravati,2021,Sunflower,Kharif,46.05,21.4,396.8,48.3,Red,7.75,87.45,32.57,62.85,Rainfed,920.75,42405.1
Amravati,2021,Sunflower,Rabi,45.84,25.3,528.9,68.7,Sandy,6.78,61.36,34.24,29.27,Partially Irrigated,956.04,43825.59
Amravati,2021,Wheat,Rabi,23.7,15.9,443.3,86.1,Black,6.35,169.62,57.14,45.69,Irrigated,3427.84,81239.18
Amravati,2021,Wheat,Zaid,8.14,13.3,438.4,59.1,Red,8.02,123.18,92.82,67.47,Rainfed,2997.12,24395.89
Amravati,2021,Wheat,Rabi,14.65,23.1,858.8,42.0,Clayey,6.74,166.9,27.3,47.45,Partially Irrigated,2170.64,31800.41
Aurangabad,2021,Bajra,Rabi,1.73,37.4,277.5,53.9,Red,7.68,39.29,26.19,33.17,Irrigated,1526.08,2640.92
