Taluka,Latitude,Longitude,Elevation_m,Year,Month,Temperature_C,Temp_Max_C,Temp_Min_C,Humidity_pct,Rain_mm_per_day,Solar_Radiation_MJ_m2_day,Wind_Speed_m_s,Soil_Moisture_Topsoil_frac,Soil_Moisture_Rootzone_frac
Karvir,16.648,74.1852,606.0,2009,2,26.12,39.47,14.97,36.1,0.0,22.27,1.75,0.15,0.5
Karvir,16.648,74.1852,606.0,2009,3,28.58,39.44,17.95,38.01,0.13,23.33,2.0,0.15,0.5
Karvir,16.648,74.1852,606.0,2009,4,30.3,42.26,20.14,44.83,0.22,23.9,2.49,0.21,0.51
Karvir,16.648,74.1852,606.0,2009,5,29.05,41.52,20.83,56.9,0.68,24.42,3.57,0.29,0.51
Karvir,16.648,74.1852,606.0,2009,6,25.47,34.54,20.89,77.69,4.65,18.98,4.11,0.55,0.57
Karvir,16.648,74.1852,606.0,2009,7,23.67,28.24,20.78,88.54,14.95,13.51,6.48,0.85,0.84
Karvir,16.648,74.1852,606.0,2009,8,23.73,29.77,20.52,87.7,4.2,16.55,3.84,0.82,0.83
Karvir,16.648,74.1852,606.0,2009,9,24.11,30.46,19.8,87.0,6.67,16.16,2.59,0.84,0.84
Karvir,16.648,74.1852,606.0,2009,10,23.12,29.53,14.9,79.57,4.02,17.51,2.26,0.84,0.85
Karvir,16.648,74.1852,606.0,2009,11,22.27,29.75,12.42,76.87,2.11,16.42,2.55,0.74,0.72
Karvir,16.648,74.1852,606.0,2009,12,21.93,30.65,12.93,65.91,0.12,16.59,2.1,0.58,0.62
Karvir,16.648,74.1852,606.0,2009,13,25.13,42.26,12.42,65.31,3.17,19.09,3.0,0.53,0.65
Karvir,16.648,74.1852,606.0,2010,1,22.65,32.14,12.05,58.3,0.38,17.16,1.84,0.48,0.55
Karvir,16.648,74.1852,606.0,2010,2,25.34,38.04,13.51,46.27,0.0,21.29,2.11,0.29,0.51
Karvir,16.648,74.1852,606.0,2010,3,28.99,40.56,17.62,39.11,0.0,22.76,2.26,0.14,0.5
Karvir,16.648,74.1852,606.0,2010,4,29.92,41.41,17.85,47.55,0.3,24.24,2.36,0.18,0.5
Karvir,16.648,74.1852,606.0,2010,5,29.82,41.19,22.02,57.39,0.33,24.73,3.67,0.21,0.51
Karvir,16.648,74.1852,606.0,2010,6,25.77,38.04,21.46,79.27,8.52,18.24,4.42,0.61,0.62
Karvir,16.648,74.1852,606.0,2010,7,23.9,28.61,19.43,87.75,14.1,13.8,4.86,0.81,0.8
Karvir,16.648,74.1852,606.0,2010,8,23.48,28.84,20.35,90.19,7.11,14.76,4.2,0.88,0.9
Karvir,16.648,74.1852,606.0,2010,9,23.73,28.9,19.78,88.26,5.25,16.59,2.92,0.86,0.88
Karvir,16.648,74.1852,606.0,2010,10,23.58,30.01,15.84,84.13,3.05,17.75,2.18,0.82,0.84
Karvir,16.648,74.1852,606.0,2010,11,23.2,29.23,17.0,82.77,2.2,15.63,2.02,0.77,0.77
Karvir,16.648,74.1852,606.0,2010,12,20.29,29.46,10.46,69.08,0.02,17.05,2.09,0.63,0.65
Karvir,16.648,74.1852,606.0,2010,13,25.05,41.41,10.46,69.3,3.46,18.65,2.92,0.56,0.67
Karvir,16.648,74.1852,606.0,2011,1,21.67,33.61,10.77,47.05,0.0,19.78,2.08,0.44,0.56
Karvir,16.648,74.1852,606.0,2011,2,23.65,35.69,12.7,47.75,0.02,21.94,2.06,0.29,0.51
Karvir,16.648,74.1852,606.0,2011,3,28.3,39.99,17.13,37.17,0.0,24.6,2.17,0.15,0.5
Karvir,16.648,74.1852,606.0,2011,4,28.7,40.45,15.65,49.44,0.54,23.95,2.46,0.23,0.51
Karvir,16.648,74.1852,606.0,2011,5,28.48,40.4,21.0,58.65,1.09,24.21,3.52,0.3,0.51
Karvir,16.648,74.1852,606.0,2011,6,24.91,30.68,20.71,81.99,6.52,14.76,5.56,0.64,0.62
Karvir,16.648,74.1852,606.0,2011,7,23.77,29.05,19.36,86.54,11.35,14.28,5.24,0.79,0.76
Karvir,16.648,74.1852,606.0,2011,8,23.37,28.25,19.75,89.24,9.35,14.0,4.71,0.86,0.88
Karvir,16.648,74.1852,606.0,2011,9,23.14,30.06,17.82,88.25,5.08,17.59,3.43,0.86,0.88
Karvir,16.648,74.1852,606.0,2011,10,23.89,30.91,17.28,80.47,2.82,18.23,1.99,0.78,0.77
Karvir,16.648,74.1852,606.0,2011,11,22.58,32.52,12.96,63.67,0.16,18.05,2.73,0.62,0.64
Karvir,16.648,74.1852,606.0,2011,12,22.35,33.02,11.13,47.76,0.0,17.89,2.39,0.43,0.55
Karvir,16.648,74.1852,606.0,2011,13,24.57,40.45,10.77,64.91,3.1,19.09,3.2,0.53,0.64
Karvir,16.648,74.1852,606.0,2012,1,22.18,34.31,10.98,45.66,0.0,19.59,1.97,0.27,0.51
Karvir,16.648,74.1852,606.0,2012,2,25.4,38.6,14.78,32.21,0.0,22.29,2.05,0.15,0.5
Karvir,16.648,74.1852,606.0,2012,3,27.19,40.43,12.2,33.91,0.0,24.82,2.21,0.11,0.5
Karvir,16.648,74.1852,606.0,2012,4,29.42,40.86,19.15,46.96,0.74,23.96,2.26,0.28,0.51
Karvir,16.648,74.1852,606.0,2012,5,28.95,41.68,19.49,55.65,0.27,24.52,3.89,0.23,0.51
Karvir,16.648,74.1852,606.0,2012,6,25.58,37.34,20.83,75.47,6.19,18.88,4.94,0.51,0.57
Karvir,16.648,74.1852,606.0,2012,7,23.94,29.25,20.45,86.44,8.52,14.17,5.16,0.77,0.74
Karvir,16.648,74.1852,606.0,2012,8,23.67,29.32,20.54,87.6,6.05,15.48,4.8,0.81,0.81
Karvir,16.648,74.1852,606.0,2012,9,23.5,30.72,18.46,86.48,3.82,16.8,3.44,0.81,0.82
Karvir,16.648,74.1852,606.0,2012,10,23.83,31.75,15.7,73.4,2.08,18.24,2.26,0.73,0.74
Karvir,16.648,74.1852,606.0,2012,11,23.15,32.99,11.68,66.77,0.54,17.06,1.52,0.57,0.62
Karvir,16.648,74.1852,606.0,2012,12,22.92,33.39,12.77,52.63,0.0,18.28,2.1,0.4,0.54
Karvir,16.648,74.1852,606.0,2012,13,24.97,41.68,10.98,62.02,2.36,19.5,3.06,0.47,0.61
Karvir,16.648,74.1852,606.0,2013,1,23.46,34.59,12.77,42.71,0.01,19.42,1.74,0.25,0.51
Karvir,16.648,74.1852,606.0,2013,2,25.8,36.8,13.45,41.64,0.12,21.21,2.03,0.18,0.5
Karvir,16.648,74.1852,606.0,2013,3,28.06,40.36,16.5,38.76,0.03,23.66,2.52,0.15,0.5
Karvir,16.648,74.1852,606.0,2013,4,28.73,41.08,17.58,49.28,0.27,25.97,2.92,0.15,0.5
Karvir,16.648,74.1852,606.0,2013,5,28.7,40.85,20.7,59.96,0.98,23.86,3.89,0.33,0.51
Karvir,16.648,74.1852,606.0,2013,6,24.67,31.98,21.69,84.47,9.06,14.91,5.33,0.69,0.66
Karvir,16.648,74.1852,606.0,2013,7,23.4,27.94,20.64,89.57,12.51,11.68,6.07,0.84,0.83
Karvir,16.648,74.1852,606.0,2013,8,23.14,28.42,20.32,88.62,3.99,15.63,4.42,0.85,0.87
Karvir,16.648,74.1852,606.0,2013,9,23.47,29.81,19.79,88.32,6.17,16.75,2.72,0.83,0.84
Karvir,16.648,74.1852,606.0,2013,10,23.41,31.23,15.72,83.7,2.23,17.77,2.28,0.79,0.79
Karvir,16.648,74.1852,606.0,2013,11,22.31,30.67,12.79,70.64,0.03,17.87,2.1,0.65,0.67
Karvir,16.648,74.1852,606.0,2013,12,21.04,31.86,10.77,52.78,0.0,18.72,2.18,0.45,0.57
Karvir,16.648,74.1852,606.0,2013,13,24.67,41.08,10.77,65.99,2.96,18.94,3.19,0.52,0.65
Karvir,16.648,74.1852,606.0,2014,1,22.82,32.66,13.11,51.2,0.0,17.55,2.13,0.33,0.52
Karvir,16.648,74.1852,606.0,2014,2,24.04,36.02,12.77,46.89,0.07,20.67,2.35,0.19,0.5
Karvir,16.648,74.1852,606.0,2014,3,27.3,40.73,12.02,42.25,0.33,23.15,2.2,0.25,0.51
Karvir,16.648,74.1852,606.0,2014,4,29.81,40.5,18.36,43.21,0.3,22.58,2.15,0.2,0.5
Karvir,16.648,74.1852,606.0,2014,5,28.91,40.15,19.78,57.46,1.8,23.09,2.69,0.41,0.52
Karvir,16.648,74.1852,606.0,2014,6,26.59,39.13,21.65,74.65,3.12,20.14,4.48,0.53,0.56
Karvir,16.648,74.1852,606.0,2014,7,24.35,32.36,20.84,84.94,12.6,13.85,5.83,0.72,0.7
Karvir,16.648,74.1852,606.0,2014,8,23.85,30.76,19.92,87.59,8.36,15.16,3.95,0.84,0.85
Karvir,16.648,74.1852,606.0,2014,9,23.78,31.79,19.34,85.9,3.29,16.97,3.15,0.83,0.85
Karvir,16.648,74.1852,606.0,2014,10,24.1,31.82,15.04,76.4,2.82,18.74,1.79,0.75,0.75
Karvir,16.648,74.1852,606.0,2014,11,22.12,30.94,12.44,68.02,0.82,17.58,2.2,0.67,0.66
Karvir,16.648,74.1852,606.0,2014,12,21.52,32.04,11.57,58.2,0.37,16.83,2.2,0.5,0.57
Karvir,16.648,74.1852,606.0,2014,13,24.93,40.73,11.57,64.84,2.86,18.84,2.93,0.52,0.62
Karvir,16.648,74.1852,606.0,2015,1,21.48,33.25,9.82,48.51,0.01,18.12,1.92,0.37,0.52
Karvir,16.648,74.1852,606.0,2015,2,24.43,36.36,14.69,37.41,0.28,22.36,2.0,0.19,0.5
Karvir,16.648,74.1852,606.0,2015,3,26.98,39.78,11.24,48.76,0.54,21.92,2.09,0.32,0.51
Karvir,16.648,74.1852,606.0,2015,4,28.86,41.74,18.14,48.78,0.56,24.93,2.36,0.27,0.51
Karvir,16.648,74.1852,606.0,2015,5,29.23,40.65,21.71,58.68,1.16,23.63,3.14,0.34,0.51
Karvir,16.648,74.1852,606.0,2015,6,25.28,36.93,20.07,79.45,8.5,17.54,4.9,0.62,0.62
Karvir,16.648,74.1852,606.0,2015,7,24.38,29.94,20.66,84.33,3.95,17.12,5.25,0.72,0.7
Karvir,16.648,74.1852,606.0,2015,8,24.15,31.31,20.6,85.06,3.79,16.57,3.89,0.72,0.7
Karvir,16.648,74.1852,606.0,2015,9,24.17,32.5,18.87,82.75,3.24,18.71,2.58,0.7,0.68
Karvir,16.648,74.1852,606.0,2015,10,25.68,33.97,18.67,69.81,1.84,18.75,1.52,0.61,0.64
Karvir,16.648,74.1852,606.0,2015,11,25.05,34.03,15.71,59.58,0.28,17.28,2.17,0.45,0.55
Karvir,16.648,74.1852,606.0,2015,12,24.5,35.86,12.68,44.6,0.02,17.54,2.29,0.29,0.51
Karvir,16.648,74.1852,606.0,2015,13,25.35,41.74,9.82,62.46,2.02,19.52,2.85,0.47,0.58
Karvir,16.648,74.1852,606.0,2016,1,23.19,36.02,13.92,39.41,0.0,18.41,1.97,0.17,0.5
Karvir,16.648,74.1852,606.0,2016,2,26.04,40.04,14.39,43.81,0.04,20.99,1.97,0.13,0.5
Karvir,16.648,74.1852,606.0,2016,3,28.75,40.81,16.18,41.31,0.22,23.37,2.2,0.19,0.5
Karvir,16.648,74.1852,606.0,2016,4,30.23,42.77,18.32,45.63,0.25,24.84,2.82,0.21,0.51
Karvir,16.648,74.1852,606.0,2016,5,29.73,41.87,20.3,56.21,0.45,24.74,3.57,0.26,0.51
Karvir,16.648,74.1852,606.0,2016,6,25.11,37.83,21.02,81.95,10.74,15.37,4.19,0.67,0.64
Karvir,16.648,74.1852,606.0,2016,7,23.42,28.0,20.61,91.35,20.79,12.5,4.71,0.92,0.92
Karvir,16.648,74.1852,606.0,2016,8,23.16,28.18,20.2,90.66,12.27,14.72,4.54,0.93,0.95
Karvir,16.648,74.1852,606.0,2016,9,22.6,28.42,17.79,89.89,5.0,15.93,3.08,0.87,0.87
Karvir,16.648,74.1852,606.0,2016,10,22.23,30.32,13.24,78.99,1.32,18.92,1.98,0.8,0.81
Karvir,16.648,74.1852,606.0,2016,11,20.91,33.08,12.23,60.51,0.42,18.83,2.19,0.65,0.65
Karvir,16.648,74.1852,606.0,2016,12,21.92,33.18,10.6,46.44,0.0,17.9,2.35,0.44,0.56
Karvir,16.648,74.1852,606.0,2016,13,24.77,42.77,10.6,63.89,4.32,18.87,2.97,0.52,0.66
Karvir,16.648,74.1852,606.0,2017,1,22.59,35.14,11.46,39.89,0.0,18.74,2.07,0.29,0.51
Karvir,16.648,74.1852,606.0,2017,2,25.47,38.25,14.38,32.64,0.0,22.65,2.23,0.15,0.5
Karvir,16.648,74.1852,606.0,2017,3,27.16,41.19,13.18,42.86,0.01,24.66,2.14,0.12,0.5
Karvir,16.648,74.1852,606.0,2017,4,29.66,42.04,19.06,45.26,0.13,25.72,2.71,0.11,0.5
Karvir,16.648,74.1852,606.0,2017,5,29.27,40.4,20.61,58.25,1.87,23.62,3.25,0.33,0.51
Karvir,16.648,74.1852,606.0,2017,6,25.36,35.74,20.24,80.71,6.97,17.19,4.57,0.63,0.62
Karvir,16.648,74.1852,606.0,2017,7,24.07,28.93,20.77,87.06,10.23,15.39,5.32,0.81,0.79
Karvir,16.648,74.1852,606.0,2017,8,23.74,29.17,19.69,87.35,6.39,15.7,3.71,0.82,0.82
Karvir,16.648,74.1852,606.0,2017,9,24.1,30.05,19.71,87.88,11.27,16.13,2.21,0.88,0.89
Karvir,16.648,74.1852,606.0,2017,10,23.49,30.12,15.63,84.31,3.81,16.86,1.53,0.89,0.91
Karvir,16.648,74.1852,606.0,2017,11,21.09,30.11,12.6,73.22,0.03,18.07,1.96,0.76,0.75
Karvir,16.648,74.1852,606.0,2017,12,20.7,29.96,11.67,62.83,0.15,16.75,2.35,0.59,0.62
Karvir,16.648,74.1852,606.0,2017,13,24.72,42.04,11.46,65.38,3.42,19.26,2.84,0.53,0.66
Karvir,16.648,74.1852,606.0,2018,1,21.87,33.26,11.72,45.71,0.0,17.99,1.78,0.41,0.54
Karvir,16.648,74.1852,606.0,2018,2,24.9,36.85,12.47,31.65,0.01,20.81,1.93,0.24,0.51
Karvir,16.648,74.1852,606.0,2018,3,27.94,39.64,16.85,40.44,0.18,22.02,1.9,0.19,0.5
Karvir,16.648,74.1852,606.0,2018,4,30.13,41.48,18.78,42.52,0.31,24.03,2.25,0.21,0.5
Karvir,16.648,74.1852,606.0,2018,5,28.4,41.8,20.05,63.01,2.24,22.2,2.81,0.42,0.53
Karvir,16.648,74.1852,606.0,2018,6,24.88,33.72,20.54,85.25,12.52,15.86,4.3,0.75,0.71
Karvir,16.648,74.1852,606.0,2018,7,23.45,28.09,20.08,90.16,13.91,12.03,5.58,0.89,0.9
Karvir,16.648,74.1852,606.0,2018,8,22.95,27.35,20.19,89.83,7.43,12.8,5.26,0.88,0.9
Karvir,16.648,74.1852,606.0,2018,9,23.34,29.9,17.77,85.08,4.42,19.86,2.28,0.83,0.83
Karvir,16.648,74.1852,606.0,2018,10,24.07,31.92,14.09,71.51,1.25,19.72,1.7,0.76,0.76
Karvir,16.648,74.1852,606.0,2018,11,23.29,32.3,13.15,61.14,0.65,17.95,1.91,0.6,0.62
Karvir,16.648,74.1852,606.0,2018,12,21.95,32.44,10.65,52.77,0.06,16.69,2.01,0.43,0.55
Karvir,16.648,74.1852,606.0,2018,13,24.76,41.8,10.65,63.46,3.6,18.47,2.82,0.55,0.66
Karvir,16.648,74.1852,606.0,2019,1,21.94,33.31,10.84,36.45,0.0,18.83,2.12,0.26,0.51
Karvir,16.648,74.1852,606.0,2019,2,25.19,38.36,11.06,36.8,0.0,22.1,2.11,0.15,0.5
Karvir,16.648,74.1852,606.0,2019,3,27.66,41.18,13.92,38.93,0.22,24.41,2.22,0.14,0.5
Karvir,16.648,74.1852,606.0,2019,4,30.27,42.75,18.59,44.29,0.39,24.75,2.47,0.25,0.51
Karvir,16.648,74.1852,606.0,2019,5,29.89,42.91,20.39,51.26,0.05,25.63,3.54,0.17,0.5
Karvir,16.648,74.1852,606.0,2019,6,26.91,40.75,21.39,73.74,9.62,17.72,4.01,0.51,0.57
Karvir,16.648,74.1852,606.0,2019,7,24.14,29.29,21.29,90.32,19.0,14.33,4.75,0.9,0.89
Karvir,16.648,74.1852,606.0,2019,8,23.48,27.91,20.51,91.55,22.92,13.94,4.86,0.94,0.96
Karvir,16.648,74.1852,606.0,2019,9,23.43,28.75,19.53,91.01,10.14,14.34,3.59,0.92,0.95
Karvir,16.648,74.1852,606.0,2019,10,23.33,28.85,18.06,88.61,8.6,15.73,1.91,0.92,0.94
Karvir,16.648,74.1852,606.0,2019,11,22.03,28.94,14.72,83.3,0.31,17.27,2.06,0.86,0.87
Karvir,16.648,74.1852,606.0,2019,12,21.91,29.14,15.49,78.58,0.09,15.39,2.09,0.73,0.71
Karvir,16.648,74.1852,606.0,2019,13,25.01,42.91,10.84,67.25,6.0,18.68,2.98,0.57,0.7
Karvir,16.648,74.1852,606.0,2020,1,21.64,33.09,11.57,66.78,0.0,17.83,1.86,0.56,0.59
Karvir,16.648,74.1852,606.0,2020,2,24.47,36.35,12.16,46.96,0.02,20.73,2.04,0.38,0.53
Karvir,16.648,74.1852,606.0,2020,3,27.31,40.24,15.59,46.76,0.34,23.32,2.32,0.26,0.51
Karvir,16.648,74.1852,606.0,2020,4,29.95,40.98,18.41,47.84,1.23,24.15,2.23,0.34,0.51
Karvir,16.648,74.1852,606.0,2020,5,30.25,42.3,22.06,55.71,1.37,23.69,2.97,0.34,0.51
Karvir,16.648,74.1852,606.0,2020,6,24.9,31.44,20.56,84.43,12.09,17.11,3.93,0.75,0.71
Karvir,16.648,74.1852,606.0,2020,7,23.85,28.65,20.58,89.35,12.18,14.89,3.85,0.89,0.89
Karvir,16.648,74.1852,606.0,2020,8,23.58,27.86,20.53,92.14,18.02,12.62,4.79,0.94,0.95
Karvir,16.648,74.1852,606.0,2020,9,23.63,30.39,19.91,90.18,9.75,16.03,2.69,0.92,0.95
Karvir,16.648,74.1852,606.0,2020,10,23.4,29.39,16.54,88.19,8.24,15.29,1.82,0.92,0.94
Karvir,16.648,74.1852,606.0,2020,11,22.02,28.33,13.28,82.37,0.01,17.18,2.4,0.83,0.83
Karvir,16.648,74.1852,606.0,2020,12,20.96,30.06,10.89,72.52,0.04,17.33,2.19,0.68,0.67
Karvir,16.648,74.1852,606.0,2020,13,24.66,42.3,10.89,72.03,5.3,18.33,2.76,0.65,0.72
Karvir,16.648,74.1852,606.0,2021,1,23.28,33.37,14.62,65.3,0.29,16.84,1.51,0.53,0.58
Karvir,16.648,74.1852,606.0,2021,2,24.01,36.83,13.26,48.38,0.25,20.51,2.12,0.39,0.52
Karvir,16.648,74.1852,606.0,2021,3,28.72,40.52,16.68,37.52,0.03,23.04,1.84,0.19,0.5
Karvir,16.648,74.1852,606.0,2021,4,29.26,40.43,17.94,49.46,1.39,23.31,2.12,0.32,0.51
Karvir,16.648,74.1852,606.0,2021,5,27.38,38.03,21.44,70.98,6.0,20.4,3.0,0.57,0.58
Karvir,16.648,74.1852,606.0,2021,6,24.5,31.95,20.66,86.7,14.5,16.35,3.85,0.81,0.79
Karvir,16.648,74.1852,606.0,2021,7,23.65,28.39,20.89,91.15,22.69,13.98,4.67,0.92,0.92
Karvir,16.648,74.1852,606.0,2021,8,23.34,28.46,19.27,88.95,3.85,15.46,3.48,0.89,0.91
Karvir,16.648,74.1852,606.0,2021,9,23.34,28.35,17.69,90.1,6.41,14.82,3.58,0.87,0.88
Karvir,16.648,74.1852,606.0,2021,10,23.87,29.79,15.84,84.13,3.61,18.62,1.75,0.84,0.85
Karvir,16.648,74.1852,606.0,2021,11,23.26,30.01,14.96,81.23,2.0,14.11,2.05,0.75,0.73
Karvir,16.648,74.1852,606.0,2021,12,21.11,28.81,11.7,77.18,2.2,15.55,1.78,0.72,0.71
Karvir,16.648,74.1852,606.0,2021,13,24.64,40.52,11.7,72.74,5.3,17.73,2.65,0.65,0.71
Karvir,16.648,74.1852,606.0,2022,1,20.44,32.84,10.15,65.69,0.02,18.03,1.94,0.54,0.59
Karvir,16.648,74.1852,606.0,2022,2,23.63,36.22,12.75,50.26,0.0,21.26,1.86,0.37,0.53
Karvir,16.648,74.1852,606.0,2022,3,28.38,40.92,17.23,42.63,0.35,21.01,2.05,0.25,0.51
Karvir,16.648,74.1852,606.0,2022,4,29.16,40.83,19.52,52.35,1.53,22.07,1.91,0.39,0.52
Karvir,16.648,74.1852,606.0,2022,5,28.15,40.41,20.86,64.97,2.19,20.66,3.65,0.41,0.53
Karvir,16.648,74.1852,606.0,2022,6,25.25,33.81,20.77,79.56,7.31,18.17,3.62,0.62,0.61
Karvir,16.648,74.1852,606.0,2022,7,23.61,29.43,20.82,89.77,14.76,12.85,4.74,0.88,0.88
Karvir,16.648,74.1852,606.0,2022,8,23.24,29.13,20.13,90.46,11.56,14.18,4.28,0.92,0.93
Karvir,16.648,74.1852,606.0,2022,9,23.25,29.92,18.4,90.17,7.66,16.2,2.74,0.91,0.92
Karvir,16.648,74.1852,606.0,2022,10,22.69,29.25,14.1,84.57,6.18,16.48,1.82,0.88,0.9
Karvir,16.648,74.1852,606.0,2022,11,21.33,29.05,11.55,78.57,0.05,17.04,2.16,0.78,0.77
Karvir,16.648,74.1852,606.0,2022,12,22.34,32.02,11.59,69.24,0.06,16.24,2.06,0.63,0.63
Karvir,16.648,74.1852,606.0,2022,13,24.29,40.92,10.15,71.65,4.34,17.81,2.74,0.63,0.69
Karvir,16.648,74.1852,606.0,2023,1,22.06,32.95,11.07,51.88,0.0,18.75,1.72,0.43,0.55
Karvir,16.648,74.1852,606.0,2023,2,25.36,37.5,14.99,25.67,0.0,22.15,2.4,0.25,0.51
Karvir,16.648,74.1852,606.0,2023,3,26.72,38.61,14.91,38.86,0.02,23.6,2.52,0.15,0.5
Karvir,16.648,74.1852,606.0,2023,4,29.08,41.2,16.52,45.42,0.46,24.12,2.2,0.24,0.51
Karvir,16.648,74.1852,606.0,2023,5,29.25,40.3,19.96,55.47,0.98,24.36,2.82,0.33,0.51
Karvir,16.648,74.1852,606.0,2023,6,27.04,37.55,21.34,71.68,4.2,20.98,4.32,0.47,0.53
Karvir,16.648,74.1852,606.0,2023,7,23.89,28.97,21.19,88.97,19.04,11.97,5.46,0.83,0.8
Karvir,16.648,74.1852,606.0,2023,8,23.65,29.7,19.76,88.29,3.0,17.02,3.7,0.85,0.87
Karvir,16.648,74.1852,606.0,2023,9,23.85,30.24,19.76,88.27,6.58,15.75,3.23,0.81,0.81
Karvir,16.648,74.1852,606.0,2023,10,24.21,31.44,15.69,76.18,1.17,18.03,1.9,0.78,0.79
Karvir,16.648,74.1852,606.0,2023,11,23.86,31.59,15.53,74.17,1.25,15.31,1.9,0.66,0.66
Karvir,16.648,74.1852,606.0,2023,12,23.0,33.24,14.52,56.67,0.05,16.12,2.44,0.48,0.57
Karvir,16.648,74.1852,606.0,2023,13,25.15,41.2,11.07,63.7,3.09,18.99,2.89,0.53,0.64
Panhala,16.7545,74.0178,603.0,1997,1,22.24,34.67,10.25,54.09,0.08,17.87,2.04,0.42,0.49
Panhala,16.7545,74.0178,603.0,1997,2,23.97,39.76,12.55,39.7,0.0,21.9,2.08,0.19,0.46
Panhala,16.7545,74.0178,603.0,1997,3,28.27,41.58,17.75,43.9,0.07,23.37,2.15,0.12,0.46
Panhala,16.7545,74.0178,603.0,1997,4,28.27,40.03,16.93,52.18,0.2,24.02,2.25,0.17,0.46
Panhala,16.7545,74.0178,603.0,1997,5,29.25,40.01,20.83,56.42,0.07,24.19,3.11,0.18,0.46
Panhala,16.7545,74.0178,603.0,1997,6,25.85,33.83,22.42,83.44,19.3,16.76,3.93,0.7,0.7
Panhala,16.7545,74.0178,603.0,1997,7,24.51,28.11,22.0,91.8,22.47,15.25,4.73,0.94,0.96
Panhala,16.7545,74.0178,603.0,1997,8,23.87,27.23,20.99,92.96,20.33,15.04,4.28,0.96,0.99
Panhala,16.7545,74.0178,603.0,1997,9,23.76,29.12,20.09,89.31,3.24,19.44,1.92,0.88,0.91
Panhala,16.7545,74.0178,603.0,1997,10,24.76,31.87,18.44,82.06,1.02,19.06,1.35,0.75,0.73
Panhala,16.7545,74.0178,603.0,1997,11,25.02,32.82,18.02,76.46,1.28,17.2,1.48,0.58,0.6
Panhala,16.7545,74.0178,603.0,1997,12,22.59,32.94,12.9,74.64,2.34,17.11,1.61,0.56,0.58
Panhala,16.7545,74.0178,603.0,1997,13,25.2,41.58,10.25,69.93,5.91,19.25,2.58,0.54,0.65
Panhala,16.7545,74.0178,603.0,1998,1,22.84,36.38,11.84,58.06,0.0,18.38,1.95,0.44,0.5
Panhala,16.7545,74.0178,603.0,1998,2,24.55,38.29,13.25,47.59,0.02,21.11,2.34,0.2,0.46
Panhala,16.7545,74.0178,603.0,1998,3,27.13,42.61,15.39,48.94,0.0,23.77,2.29,0.14,0.46
Panhala,16.7545,74.0178,603.0,1998,4,30.87,43.14,21.16,48.15,0.01,24.13,2.67,0.1,0.46
Panhala,16.7545,74.0178,603.0,1998,5,30.9,44.48,22.48,57.85,0.45,23.42,2.84,0.22,0.46
Panhala,16.7545,74.0178,603.0,1998,6,26.94,40.63,22.19,79.41,21.91,17.91,3.9,0.61,0.63
Panhala,16.7545,74.0178,603.0,1998,7,24.63,28.42,21.13,92.12,20.88,15.15,4.1,0.94,0.96
Panhala,16.7545,74.0178,603.0,1998,8,24.76,29.96,21.93,92.58,17.42,15.29,3.26,0.95,0.99
Panhala,16.7545,74.0178,603.0,1998,9,24.39,29.56,21.05,91.9,12.46,15.98,2.55,0.95,0.99
Panhala,16.7545,74.0178,603.0,1998,10,23.88,30.14,16.92,88.28,3.79,16.85,1.99,0.91,0.94
Panhala,16.7545,74.0178,603.0,1998,11,21.97,30.38,12.35,79.58,1.45,18.8,1.73,0.81,0.8
Panhala,16.7545,74.0178,603.0,1998,12,20.0,30.36,11.43,64.01,0.02,17.88,2.74,0.62,0.63
Panhala,16.7545,74.0178,603.0,1998,13,25.24,44.48,11.43,70.85,6.56,19.04,2.7,0.58,0.69
Panhala,16.7545,74.0178,603.0,1999,1,21.45,33.94,11.65,51.96,0.0,19.98,2.15,0.46,0.51
Panhala,16.7545,74.0178,603.0,1999,2,26.75,40.13,12.51,40.63,0.05,22.53,2.03,0.23,0.46
Panhala,16.7545,74.0178,603.0,1999,3,29.08,44.24,17.2,40.26,0.0,25.6,2.25,0.12,0.46
Panhala,16.7545,74.0178,603.0,1999,4,29.16,42.43,19.79,57.05,0.0,26.13,2.73,0.1,0.46
Panhala,16.7545,74.0178,603.0,1999,5,27.19,41.08,22.19,72.99,5.68,21.17,2.77,0.37,0.53
Panhala,16.7545,74.0178,603.0,1999,6,24.94,31.74,21.02,87.82,19.98,16.55,4.0,0.82,0.8
Panhala,16.7545,74.0178,603.0,1999,7,24.29,28.08,21.71,92.45,20.06,14.48,4.53,0.94,0.97
Panhala,16.7545,74.0178,603.0,1999,8,23.85,28.04,20.82,90.76,4.24,15.09,3.59,0.9,0.93
Panhala,16.7545,74.0178,603.0,1999,9,23.74,28.77,19.96,90.64,6.17,17.69,2.39,0.87,0.89
Panhala,16.7545,74.0178,603.0,1999,10,24.1,31.2,15.61,82.55,3.0,18.35,1.84,0.83,0.84
Panhala,16.7545,74.0178,603.0,1999,11,22.6,33.39,13.88,63.21,0.01,19.69,2.35,0.62,0.63
Panhala,16.7545,74.0178,603.0,1999,12,22.57,33.9,12.29,45.89,0.0,19.19,2.13,0.44,0.5
Panhala,16.7545,74.0178,603.0,1999,13,24.96,44.24,11.65,68.17,4.96,19.68,2.73,0.56,0.67
Panhala,16.7545,74.0178,603.0,2000,1,24.69,37.12,14.33,35.64,0.0,19.66,2.13,0.2,0.46
