District_Name,Year,Month,Temperature_C,Humidity_pct,Rain_mm_per_day
Hingoli,2007,11,21.17,63.5,0.22
Hingoli,2007,12,21.44,53.56,0.0
Hingoli,2007,13,26.43,53.93,2.37
Hingoli,2008,1,21.74,32.72,0.16
Hingoli,2008,2,24.03,26.44,0.12
Hingoli,2008,3,29.01,33.41,1.29
Hingoli,2008,4,32.57,24.77,0.11
Hingoli,2008,5,34.35,25.62,0.07
Hingoli,2008,6,29.26,59.52,2.62
Hingoli,2008,7,27.65,69.01,3.53
Hingoli,2008,8,26.07,79.97,6.32
Hingoli,2008,9,25.06,84.76,9.52
Hingoli,2008,10,23.75,74.36,0.78
Hingoli,2008,11,22.19,66.7,0.39
Hingoli,2008,12,22.01,48.71,0.06
Hingoli,2008,13,26.48,52.23,2.08
Hingoli,2009,1,23.75,36.45,0.0
Hingoli,2009,2,26.73,22.35,0.0
Hingoli,2009,3,29.88,20.6,0.18
Hingoli,2009,4,33.17,15.88,0.12
Hingoli,2009,5,33.79,33.14,1.35
Hingoli,2009,6,31.66,51.82,3.78
Hingoli,2009,7,26.57,78.47,7.01
Hingoli,2009,8,26.6,78.63,5.35
Hingoli,2009,9,26.14,81.2,4.71
Hingoli,2009,10,24.12,69.76,2.23
Hingoli,2009,11,22.19,70.5,2.7
Hingoli,2009,12,21.2,59.52,0.18
Hingoli,2009,13,27.14,51.73,2.31
Hingoli,2010,1,20.87,42.84,0.54
Hingoli,2010,2,26.9,32.37,0.31
Hingoli,2010,3,30.83,22.73,0.21
Hingoli,2010,4,34.07,19.39,0.06
Hingoli,2010,5,35.66,27.09,0.16
Hingoli,2010,6,30.51,60.33,5.53
Hingoli,2010,7,25.99,84.01,10.38
Hingoli,2010,8,25.48,87.25,9.98
Hingoli,2010,9,25.12,86.14,5.08
Hingoli,2010,10,24.02,82.41,1.98
Hingoli,2010,11,23.33,83.87,1.74
Hingoli,2010,12,19.16,68.41,0.03
Hingoli,2010,13,26.81,58.23,3.02
Hingoli,2011,1,19.84,48.02,0.0
Hingoli,2011,2,24.41,35.57,0.22
Hingoli,2011,3,29.45,21.19,0.16
Hingoli,2011,4,32.76,27.5,0.49
Hingoli,2011,5,34.66,28.87,0.34
Hingoli,2011,6,29.43,62.55,3.43
Hingoli,2011,7,26.76,77.3,9.01
Hingoli,2011,8,25.74,83.52,6.55
Hingoli,2011,9,25.13,84.61,4.57
Hingoli,2011,10,23.94,77.48,1.37
Hingoli,2011,11,22.24,62.09,0.0
Hingoli,2011,12,21.57,41.34,0.0
Hingoli,2011,13,26.33,54.27,2.2
Hingoli,2012,1,22.05,33.83,0.13
Hingoli,2012,2,25.17,22.76,0.0
Hingoli,2012,3,28.32,13.79,0.0
Hingoli,2012,4,33.42,20.86,0.17
Hingoli,2012,5,34.8,25.3,0.24
Hingoli,2012,6,30.36,56.59,4.65
Hingoli,2012,7,26.09,80.5,7.44
Hingoli,2012,8,26.01,80.26,4.61
Hingoli,2012,9,25.55,83.72,5.98
Hingoli,2012,10,23.91,76.45,1.82
Hingoli,2012,11,22.47,67.75,0.19
Hingoli,2012,12,22.43,46.87,0.06
Hingoli,2012,13,26.71,50.81,2.11
Hingoli,2013,1,23.02,39.56,0.44
Hingoli,2013,2,25.82,37.08,0.38
Hingoli,2013,3,29.5,20.95,0.03
Hingoli,2013,4,33.22,24.88,0.35
Hingoli,2013,5,35.64,26.3,0.26
Hingoli,2013,6,27.63,73.73,8.42
Hingoli,2013,7,25.12,84.99,12.88
Hingoli,2013,8,25.11,85.08,3.23
Hingoli,2013,9,25.45,83.97,5.13
Hingoli,2013,10,24.32,82.35,2.95
Hingoli,2013,11,20.76,77.36,0.79
Hingoli,2013,12,19.68,62.25,0.39
Hingoli,2013,13,26.27,58.31,2.95
Hingoli,2014,1,21.82,53.26,0.08
Hingoli,2014,2,23.96,36.22,0.77
Hingoli,2014,3,26.53,50.71,2.11
Hingoli,2014,4,33.03,24.66,0.41
Hingoli,2014,5,34.47,30.87,0.8
Hingoli,2014,6,33.22,43.89,1.78
Hingoli,2014,7,27.7,71.5,7.28
Hingoli,2014,8,26.62,78.19,5.36
Hingoli,2014,9,25.16,81.4,3.95
Hingoli,2014,10,25.07,68.57,0.73
Hingoli,2014,11,23.56,55.46,0.62
Hingoli,2014,12,20.73,40.33,0.57
Hingoli,2014,13,26.82,53.08,2.05
Hingoli,2015,1,20.51,46.87,0.52
Hingoli,2015,2,24.98,28.82,0.55
Hingoli,2015,3,27.26,42.33,1.15
Hingoli,2015,4,30.65,36.85,1.8
Hingoli,2015,5,34.91,29.0,0.34
Hingoli,2015,6,29.57,62.81,5.77
Hingoli,2015,7,28.19,68.23,2.65
Hingoli,2015,8,26.45,78.67,7.65
Hingoli,2015,9,26.08,78.84,4.8
Hingoli,2015,10,26.8,63.13,0.5
Hingoli,2015,11,25.84,48.37,0.03
Hingoli,2015,12,24.01,30.32,0.0
Hingoli,2015,13,27.11,51.31,2.15
Hingoli,2016,1,22.64,27.41,0.0
Hingoli,2016,2,27.06,26.48,0.07
Hingoli,2016,3,30.3,26.3,0.42
Hingoli,2016,4,34.73,20.64,0.09
Hingoli,2016,5,35.5,31.03,0.34
Hingoli,2016,6,31.26,55.46,4.48
Hingoli,2016,7,26.29,81.15,10.07
Hingoli,2016,8,25.84,81.36,2.52
Hingoli,2016,9,25.26,83.69,6.94
Hingoli,2016,10,23.16,75.15,1.77
Hingoli,2016,11,20.34,60.03,0.0
Hingoli,2016,12,20.29,44.24,0.0
Hingoli,2016,13,26.88,51.17,2.23
Hingoli,2017,1,21.5,33.29,0.0
Hingoli,2017,2,25.69,23.72,0.0
Hingoli,2017,3,29.0,20.68,0.13
Hingoli,2017,4,33.29,15.32,0.0
Hingoli,2017,5,35.94,24.08,0.11
Hingoli,2017,6,29.69,65.18,4.93
Hingoli,2017,7,27.38,73.19,4.93
Hingoli,2017,8,26.6,77.0,5.63
Hingoli,2017,9,26.27,80.77,3.63
Hingoli,2017,10,25.26,71.61,2.49
Hingoli,2017,11,22.92,56.86,0.02
Hingoli,2017,12,21.94,36.6,0.0
Hingoli,2017,13,27.13,48.32,1.83
Hingoli,2018,1,21.8,26.03,0.0
Hingoli,2018,2,25.51,28.27,0.14
Hingoli,2018,3,29.89,21.75,0.12
Hingoli,2018,4,33.61,19.8,0.1
Hingoli,2018,5,36.02,22.97,0.32
Hingoli,2018,6,29.14,66.92,6.79
Hingoli,2018,7,26.11,79.1,5.25
Hingoli,2018,8,25.8,79.29,8.44
Hingoli,2018,9,25.57,76.33,1.05
Hingoli,2018,10,26.34,54.8,0.04
Hingoli,2018,11,25.16,40.51,0.11
Hingoli,2018,12,21.04,38.74,0.11
Hingoli,2018,13,27.17,46.31,1.89
Hingoli,2019,1,20.46,29.3,0.03
Hingoli,2019,2,24.85,27.52,0.02
Hingoli,2019,3,29.18,20.42,0.02
Hingoli,2019,4,34.01,17.9,0.11
Hingoli,2019,5,35.46,21.44,0.02
Hingoli,2019,6,33.07,46.66,2.45
Hingoli,2019,7,27.45,74.4,5.85
Hingoli,2019,8,26.24,80.67,4.53
Hingoli,2019,9,25.89,84.04,5.24
Hingoli,2019,10,24.6,82.3,4.11
Hingoli,2019,11,22.3,77.48,0.38
Hingoli,2019,12,21.21,68.94,0.17
Hingoli,2019,13,27.06,52.75,1.92
Hingoli,2020,1,21.32,57.27,0.27
Hingoli,2020,2,24.51,39.84,0.11
Hingoli,2020,3,28.67,33.89,0.82
Hingoli,2020,4,33.42,24.7,0.12
Hingoli,2020,5,35.61,25.44,0.25
Hingoli,2020,6,28.53,69.18,7.57
Hingoli,2020,7,26.87,80.77,6.64
Hingoli,2020,8,25.99,84.19,4.84
Hingoli,2020,9,26.22,83.99,4.87
Hingoli,2020,10,24.9,81.73,2.49
Hingoli,2020,11,22.0,70.29,0.05
Hingoli,2020,12,20.95,57.03,0.0
Hingoli,2020,13,26.58,59.1,2.34
Hingoli,2021,1,23.8,45.2,0.03
Hingoli,2021,2,24.51,27.73,0.13
Hingoli,2021,3,29.61,22.17,0.28
Hingoli,2021,4,32.72,22.5,0.13
Hingoli,2021,5,33.07,39.91,0.83
Hingoli,2021,6,28.08,72.03,6.8
Hingoli,2021,7,26.91,80.44,10.87
Hingoli,2021,8,26.36,81.39,3.96
Hingoli,2021,9,25.43,87.13,11.19
Hingoli,2021,10,23.93,81.06,3.05
Hingoli,2021,11,21.81,82.89,0.13
Hingoli,2021,12,19.37,72.16,0.2
Hingoli,2021,13,26.31,59.74,3.14
Hingoli,2022,1,19.54,62.82,0.37
Hingoli,2022,2,23.75,36.58,0.0
Hingoli,2022,3,30.03,21.0,0.02
Hingoli,2022,4,34.25,18.65,0.05
Hingoli,2022,5,34.76,30.61,0.47
Hingoli,2022,6,30.18,60.29,5.65
Hingoli,2022,7,25.58,86.18,17.9
Hingoli,2022,8,25.55,85.78,4.33
Hingoli,2022,9,25.47,86.49,6.9
Hingoli,2022,10,23.37,83.53,3.47
Hingoli,2022,11,19.79,75.09,0.0
Hingoli,2022,12,21.14,69.68,0.15
Hingoli,2022,13,26.12,59.91,3.3
Hingoli,2023,1,21.33,52.21,0.01
Hingoli,2023,2,24.79,21.19,0.0
Hingoli,2023,3,28.0,30.19,0.35
Hingoli,2023,4,31.04,35.2,1.62
Hingoli,2023,5,33.18,37.84,1.0
Hingoli,2023,6,32.68,43.82,1.3
Hingoli,2023,7,26.64,81.26,14.52
Hingoli,2023,8,26.0,81.41,2.44
Hingoli,2023,9,25.92,84.05,5.57
Hingoli,2023,10,24.25,73.44,0.04
Hingoli,2023,11,22.97,68.62,2.25
Hingoli,2023,12,20.48,65.49,0.05
Hingoli,2023,13,26.43,56.5,2.45
Nanded,1997,1,20.04,52.84,1.35
Nanded,1997,2,23.6,21.69,0.0
Nanded,1997,3,30.04,20.75,0.2
Nanded,1997,4,30.6,33.14,1.2
Nanded,1997,5,34.08,28.55,0.56
Nanded,1997,6,30.11,57.25,4.89
Nanded,1997,7,26.9,75.6,5.94
Nanded,1997,8,26.13,78.48,6.25
Nanded,1997,9,25.65,81.91,2.87
Nanded,1997,10,25.4,70.97,1.5
Nanded,1997,11,24.73,74.61,2.53
Nanded,1997,12,22.81,72.99,0.83
Nanded,1997,13,26.69,55.95,2.36
Nanded,1998,1,23.52,52.25,0.03
Nanded,1998,2,24.5,37.91,0.78
Nanded,1998,3,29.72,23.85,0.17
Nanded,1998,4,35.15,21.45,0.08
Nanded,1998,5,36.84,25.45,0.3
Nanded,1998,6,31.48,55.72,4.29
Nanded,1998,7,27.5,75.78,8.44
Nanded,1998,8,26.26,85.32,8.61
Nanded,1998,9,25.34,88.47,7.85
Nanded,1998,10,24.37,86.29,5.26
Nanded,1998,11,21.42,78.93,0.99
Nanded,1998,12,17.97,61.76,0.0
Nanded,1998,13,27.01,57.89,3.08
Nanded,1999,1,19.57,48.71,0.0
Nanded,1999,2,26.27,37.19,0.28
Nanded,1999,3,30.39,15.78,0.0
Nanded,1999,4,34.28,12.91,0.07
Nanded,1999,5,33.46,38.96,1.69
Nanded,1999,6,28.75,63.82,4.7
Nanded,1999,7,26.82,75.29,4.69
Nanded,1999,8,25.54,81.81,5.81
Nanded,1999,9,25.08,84.66,5.47
Nanded,1999,10,23.87,81.38,2.68
Nanded,1999,11,21.44,63.19,0.0
Nanded,1999,12,19.85,46.73,0.0
Nanded,1999,13,26.26,54.32,2.13
Nanded,2000,1,22.64,28.69,0.0
Nanded,2000,2,24.2,36.72,1.24
Nanded,2000,3,27.79,19.37,0.02
Nanded,2000,4,34.49,19.07,0.03
Nanded,2000,5,33.21,39.63,1.68
Nanded,2000,6,28.07,70.12,5.21
Nanded,2000,7,26.21,78.11,5.79
Nanded,2000,8,25.86,82.3,10.0
Nanded,2000,9,25.62,81.75,1.98
Nanded,2000,10,26.04,62.75,0.51
Nanded,2000,11,24.28,45.69,0.02
Nanded,2000,12,21.93,19.57,0.23
Nanded,2000,13,26.69,48.65,2.24
Nanded,2001,1,22.98,33.69,0.27
Nanded,2001,2,26.04,16.85,0.0
Nanded,2001,3,29.79,29.25,0.68
Nanded,2001,4,32.54,32.11,0.98
Nanded,2001,5,35.28,28.83,0.39
Nanded,2001,6,28.13,67.07,5.24
Nanded,2001,7,27.4,70.66,3.29
Nanded,2001,8,25.21,84.34,7.17
Nanded,2001,9,26.13,79.39,4.43
Nanded,2001,10,23.88,81.53,4.46
Nanded,2001,11,22.33,67.68,0.01
Nanded,2001,12,20.93,42.33,0.0
Nanded,2001,13,26.72,53.01,2.26
Nanded,2002,1,21.57,40.23,0.53
Nanded,2002,2,26.74,32.76,0.08
Nanded,2002,3,30.25,20.35,0.15
Nanded,2002,4,34.12,20.01,0.19
Nanded,2002,5,35.56,33.3,1.4
Nanded,2002,6,29.51,64.95,6.56
Nanded,2002,7,27.77,70.9,3.28
Nanded,2002,8,25.36,83.76,9.91
Nanded,2002,9,25.52,80.11,2.21
Nanded,2002,10,24.95,68.91,1.95
Nanded,2002,11,23.53,45.98,0.04
Nanded,2002,12,23.41,34.13,0.0
Nanded,2002,13,27.35,49.72,2.21
Nanded,2003,1,23.8,31.51,0.01
Nanded,2003,2,27.38,33.6,0.35
Nanded,2003,3,30.09,26.06,0.51
Nanded,2003,4,34.06,26.35,0.63
Nanded,2003,5,35.55,19.62,0.0
Nanded,2003,6,30.9,55.24,4.09
Nanded,2003,7,26.47,80.51,9.42
Nanded,2003,8,25.64,84.08,6.89
Nanded,2003,9,25.47,84.08,2.78
Nanded,2003,10,24.16,79.9,2.43
Nanded,2003,11,22.23,68.96,0.01
Nanded,2003,12,21.13,52.82,0.09
Nanded,2003,13,27.23,53.67,2.29
Nanded,2004,1,22.17,48.6,0.87
Nanded,2004,2,24.06,35.03,0.34
Nanded,2004,3,30.99,19.19,0.27
Nanded,2004,4,33.35,28.23,0.63
Nanded,2004,5,32.73,45.43,1.4
Nanded,2004,6,30.19,58.97,2.41
Nanded,2004,7,26.7,77.06,8.37
Nanded,2004,8,25.72,81.44,2.96
Nanded,2004,9,26.09,80.95,4.54
Nanded,2004,10,24.1,71.65,1.97
Nanded,2004,11,23.71,56.03,0.33
Nanded,2004,12,22.04,34.6,0.0
Nanded,2004,13,26.82,53.16,2.02
Nanded,2005,1,23.14,38.63,1.39
Nanded,2005,2,25.39,38.82,0.02
Nanded,2005,3,29.41,26.81,0.46
Nanded,2005,4,32.43,30.08,0.48
Nanded,2005,5,35.17,25.92,0.61
Nanded,2005,6,31.76,52.77,4.13
Nanded,2005,7,26.3,81.13,12.64
Nanded,2005,8,25.58,85.54,5.99
Nanded,2005,9,25.59,87.01,8.08
Nanded,2005,10,23.74,82.33,4.61
Nanded,2005,11,19.06,73.53,0.0
Nanded,2005,12,18.5,64.11,0.09
Nanded,2005,13,26.34,57.33,3.23
Nanded,2006,1,20.47,48.4,0.0
Nanded,2006,2,25.94,27.23,0.0
Nanded,2006,3,28.04,42.7,1.92
Nanded,2006,4,32.87,28.16,0.9
Nanded,2006,5,33.64,39.34,2.62
Nanded,2006,6,29.16,65.2,4.44
Nanded,2006,7,26.4,78.65,7.51
Nanded,2006,8,25.2,85.15,10.98
Nanded,2006,9,25.38,86.4,9.68
Nanded,2006,10,24.52,79.56,0.95
Nanded,2006,11,21.6,78.44,1.43
Nanded,2006,12,20.73,64.64,0.0
Nanded,2006,13,26.15,60.55,3.39
Nanded,2007,1,22.11,43.93,0.0
Nanded,2007,2,25.76,31.12,0.0
Nanded,2007,3,29.97,22.26,0.01
Nanded,2007,4,33.52,23.59,0.45
Nanded,2007,5,35.88,26.28,0.42
Nanded,2007,6,29.55,66.4,5.49
Nanded,2007,7,27.26,75.82,4.65
Nanded,2007,8,25.87,82.57,7.75
Nanded,2007,9,25.5,86.35,8.97
Nanded,2007,10,22.45,75.55,0.42
Nanded,2007,11,20.96,65.62,0.23
Nanded,2007,12,21.59,56.68,0.0
Nanded,2007,13,26.7,54.81,2.37
Nanded,2008,1,22.11,33.28,0.11
Nanded,2008,2,24.02,34.49,0.55
Nanded,2008,3,28.8,37.15,2.67
Nanded,2008,4,31.85,32.49,0.21
Nanded,2008,5,34.91,24.13,0.25
Nanded,2008,6,29.24,60.54,3.26
Nanded,2008,7,27.65,70.18,4.8
Nanded,2008,8,25.79,82.92,10.06
Nanded,2008,9,25.1,85.67,8.35
Nanded,2008,10,23.64,76.93,1.18
Nanded,2008,11,22.03,71.13,0.65
Nanded,2008,12,21.96,53.57,0.03
Nanded,2008,13,26.43,55.24,2.68
Nanded,2009,1,23.78,40.19,0.0
Nanded,2009,2,27.12,23.85,0.0
Nanded,2009,3,30.22,21.34,0.19
Nanded,2009,4,33.36,18.59,0.29
Nanded,2009,5,34.38,32.05,1.17
Nanded,2009,6,31.4,54.24,4.08
Nanded,2009,7,26.97,76.18,5.72
Nanded,2009,8,26.99,77.46,7.31
Nanded,2009,9,26.31,81.49,4.07
Nanded,2009,10,24.16,71.82,2.51
Nanded,2009,11,22.76,68.73,1.66
Nanded,2009,12,21.88,56.54,0.13
Nanded,2009,13,27.44,52.06,2.28
Nanded,2010,1,21.38,41.06,0.44
Nanded,2010,2,27.27,34.36,0.61
Nanded,2010,3,31.54,22.4,0.06
Nanded,2010,4,34.77,19.7,0.07
Nanded,2010,5,36.0,27.01,0.22
Nanded,2010,6,31.1,57.75,5.49
Nanded,2010,7,26.13,83.55,9.98
Nanded,2010,8,25.76,86.51,9.56
Nanded,2010,9,25.17,87.07,6.01
Nanded,2010,10,23.99,83.81,2.1
Nanded,2010,11,23.47,84.31,1.42
Nanded,2010,12,19.33,70.7,0.11
Nanded,2010,13,27.14,58.34,3.02
Nanded,2011,1,20.04,50.77,0.0
Nanded,2011,2,24.91,39.15,0.22
Nanded,2011,3,29.9,22.02,0.15
Nanded,2011,4,32.89,28.47,0.23
Nanded,2011,5,35.26,27.36,0.21
Nanded,2011,6,29.87,60.44,2.73
Nanded,2011,7,26.92,77.08,9.7
Nanded,2011,8,25.78,83.74,7.75
Nanded,2011,9,25.35,84.51,3.59
Nanded,2011,10,24.25,78.02,1.22
Nanded,2011,11,22.73,60.82,0.01
Nanded,2011,12,21.9,40.15,0.0
Nanded,2011,13,26.65,54.46,2.17
Nanded,2012,1,22.74,34.38,0.08
Nanded,2012,2,25.76,24.07,0.0
Nanded,2012,3,28.73,13.97,0.0
Nanded,2012,4,34.04,23.28,0.18
Nanded,2012,5,35.38,23.92,0.23
Nanded,2012,6,30.71,55.06,4.08
Nanded,2012,7,26.44,78.43,6.7
Nanded,2012,8,26.18,80.04,4.98
Nanded,2012,9,25.63,83.95,6.0
Nanded,2012,10,24.08,76.71,1.6
Nanded,2012,11,22.85,67.86,0.4
Nanded,2012,12,22.94,46.65,0.02
Nanded,2012,13,27.12,50.76,2.03
Nanded,2013,1,23.72,40.11,0.41
Nanded,2013,2,26.02,39.76,0.63
Nanded,2013,3,30.19,23.69,0.03
Nanded,2013,4,33.38,29.0,0.77
Nanded,2013,5,36.18,26.22,0.37
Nanded,2013,6,27.82,73.04,7.59
Nanded,2013,7,25.33,84.98,16.14
Nanded,2013,8,25.15,86.06,3.79
Nanded,2013,9,25.55,84.5,4.12
Nanded,2013,10,24.32,83.35,3.49
Nanded,2013,11,20.98,78.54,0.39
Nanded,2013,12,19.92,62.82,0.03
Nanded,2013,13,26.55,59.42,3.17
Nanded,2014,1,22.49,52.75,0.01
Nanded,2014,2,24.64,35.19,0.58
Nanded,2014,3,26.88,51.66,2.33
Nanded,2014,4,33.53,26.9,0.4
Nanded,2014,5,34.03,36.04,1.51
Nanded,2014,6,33.08,45.91,2.42
Nanded,2014,7,27.81,70.87,5.96
Nanded,2014,8,27.07,76.58,5.42
Nanded,2014,9,25.3,80.98,4.02
Nanded,2014,10,25.33,68.28,0.61
Nanded,2014,11,24.01,52.24,0.32
Nanded,2014,12,21.37,40.05,0.22
Nanded,2014,13,27.13,53.29,2.0
Nanded,2015,1,21.01,45.25,0.58
Nanded,2015,2,25.39,28.96,0.5
Nanded,2015,3,28.14,40.75,0.75
Nanded,2015,4,30.66,39.23,2.16
Nanded,2015,5,35.24,28.81,0.28
Nanded,2015,6,30.04,60.52,4.69
Nanded,2015,7,28.71,66.05,2.57
Nanded,2015,8,26.76,77.87,6.52
Nanded,2015,9,26.69,76.59,2.88
Nanded,2015,10,27.86,57.45,0.39
Nanded,2015,11,26.52,46.91,0.01
Nanded,2015,12,24.75,33.35,0.01
Nanded,2015,13,27.66,50.26,1.78
Nanded,2016,1,23.14,28.72,0.01
Nanded,2016,2,27.73,27.96,0.13
Nanded,2016,3,31.02,26.65,0.3
Nanded,2016,4,35.14,21.44,0.3
Nanded,2016,5,35.47,33.54,0.78
Nanded,2016,6,30.92,57.91,5.2
Nanded,2016,7,26.49,80.26,8.24
Nanded,2016,8,26.28,79.54,2.03
Nanded,2016,9,25.44,83.66,8.27
Nanded,2016,10,23.35,76.06,1.44
Nanded,2016,11,20.73,61.42,0.0
Nanded,2016,12,20.66,44.6,0.0
Nanded,2016,13,27.19,51.9,2.22
Nanded,2017,1,21.83,33.89,0.0
Nanded,2017,2,25.96,23.68,0.0
Nanded,2017,3,29.21,23.26,0.33
Nanded,2017,4,33.75,14.96,0.0
Nanded,2017,5,36.27,24.77,0.28
Nanded,2017,6,30.02,63.41,4.53
Nanded,2017,7,27.62,72.3,5.23
Nanded,2017,8,26.67,77.31,5.03
Nanded,2017,9,26.73,79.04,2.69
Nanded,2017,10,26.08,70.41,2.15
Nanded,2017,11,23.78,55.66,0.05
Nanded,2017,12,22.12,38.13,0.0
Nanded,2017,13,27.5,48.21,1.7
Nanded,2018,1,22.01,26.48,0.0
Nanded,2018,2,25.83,28.41,0.09
Nanded,2018,3,30.25,21.53,0.08
Nanded,2018,4,33.96,22.46,0.14
Nanded,2018,5,36.09,26.44,0.91
Nanded,2018,6,29.3,65.92,5.3
Nanded,2018,7,26.65,76.11,4.22
Nanded,2018,8,26.13,78.6,9.15
Nanded,2018,9,25.67,77.69,1.25
Nanded,2018,10,26.51,56.42,0.07
Nanded,2018,11,25.63,41.8,0.0
Nanded,2018,12,21.62,42.1,0.23
Nanded,2018,13,27.47,47.09,1.8
Nanded,2019,1,20.95,33.54,0.17
Nanded,2019,2,25.33,29.7,0.03
Nanded,2019,3,29.88,22.39,0.07
Nanded,2019,4,34.58,20.17,0.07
Nanded,2019,5,36.25,20.12,0.06
Nanded,2019,6,33.32,46.81,2.05
Nanded,2019,7,27.54,74.19,7.17
Nanded,2019,8,26.26,81.83,5.79
Nanded,2019,9,25.89,85.16,5.25
Nanded,2019,10,24.68,84.36,3.52
Nanded,2019,11,22.67,76.77,0.14
Nanded,2019,12,21.69,68.61,0.07
Nanded,2019,13,27.42,53.79,2.05
Nanded,2020,1,22.31,56.27,0.42
Nanded,2020,2,25.05,39.9,0.11
Nanded,2020,3,29.6,34.44,0.62
Nanded,2020,4,33.77,26.82,0.28
Nanded,2020,5,35.8,26.7,0.49
Nanded,2020,6,28.83,68.13,5.62
Nanded,2020,7,27.08,79.98,6.27
Nanded,2020,8,26.2,83.87,6.19
Nanded,2020,9,26.29,84.92,5.29
Nanded,2020,10,24.91,83.08,2.87
Nanded,2020,11,22.01,72.46,0.02
Nanded,2020,12,21.06,60.87,0.0
Nanded,2020,13,26.91,59.86,2.36
Nanded,2021,1,24.25,49.0,0.01
Nanded,2021,2,24.76,29.42,0.04
Nanded,2021,3,30.07,21.72,0.06
Nanded,2021,4,32.94,25.52,0.32
Nanded,2021,5,32.82,43.24,1.36
Nanded,2021,6,28.25,71.24,6.45
Nanded,2021,7,26.74,82.11,11.45
Nanded,2021,8,26.24,83.32,5.43
Nanded,2021,9,25.47,87.87,10.91
Nanded,2021,10,24.19,81.97,1.37
Nanded,2021,11,22.19,83.0,0.25
Nanded,2021,12,20.1,70.52,0.05
Nanded,2021,13,26.51,60.93,3.15
Nanded,2022,1,20.09,63.28,0.88
Nanded,2022,2,24.25,37.86,0.01
Nanded,2022,3,30.52,21.47,0.0
Nanded,2022,4,34.76,22.37,0.05
Nanded,2022,5,34.75,33.14,0.84
Nanded,2022,6,30.46,59.53,4.1
Nanded,2022,7,25.69,86.5,22.52
Nanded,2022,8,25.62,86.38,4.99
Nanded,2022,9,25.62,86.36,6.79
Nanded,2022,10,23.67,83.38,2.53
Nanded,2022,11,20.1,75.7,0.0
Nanded,2022,12,21.82,68.52,0.08
Nanded,2022,13,26.45,60.55,3.6
Nanded,2023,1,22.28,48.05,0.0
Nanded,2023,2,25.21,21.36,0.0
Nanded,2023,3,28.41,31.63,0.58
Nanded,2023,4,31.75,35.11,2.35
Nanded,2023,5,32.72,43.14,1.62
Nanded,2023,6,32.76,44.66,1.82
Nanded,2023,7,26.75,80.37,17.17
Nanded,2023,8,26.09,82.33,2.29
Nanded,2023,9,25.92,85.88,7.3
Nanded,2023,10,23.94,77.0,0.05
Nanded,2023,11,22.96,73.02,1.58
Nanded,2023,12,20.7,65.01,0.06
Nanded,2023,13,26.62,57.57,2.92
Beed,1997,1,20.51,42.36,0.22
Beed,1997,2,22.87,20.03,0.0
Beed,1997,3,28.65,20.32,0.14
Beed,1997,4,29.79,28.68,0.18
Beed,1997,5,32.09,31.78,0.2
Beed,1997,6,28.17,62.74,2.66
Beed,1997,7,26.25,73.37,3.8
Beed,1997,8,25.65,75.0,4.02
Beed,1997,9,25.73,73.99,2.9
Beed,1997,10,25.7,66.21,1.35
Beed,1997,11,24.28,73.1,3.3
Beed,1997,12,21.83,71.46,1.22
Beed,1997,13,25.97,53.46,1.67
Beed,1998,1,21.94,51.99,0.0
Beed,1998,2,23.53,33.3,0.0
Beed,1998,3,28.18,24.23,0.05
Beed,1998,4,33.07,23.17,0.03
Beed,1998,5,34.09,32.88,0.85
Beed,1998,6,29.06,63.52,5.74
Beed,1998,7,26.31,76.53,4.3
Beed,1998,8,25.63,82.71,7.66
Beed,1998,9,24.73,85.62,7.02
Beed,1998,10,23.69,84.17,4.77
Beed,1998,11,20.85,77.59,1.13
Beed,1998,12,17.51,62.82,0.0
Beed,1998,13,25.72,58.37,2.64
Beed,1999,1,19.1,47.02,0.0
Beed,1999,2,25.32,36.11,0.31
Beed,1999,3,29.1,16.89,0.0
Beed,1999,4,32.33,18.0,0.0
Beed,1999,5,31.12,45.13,1.3
Beed,1999,6,27.3,67.56,5.08
Beed,1999,7,25.79,76.07,2.87
Beed,1999,8,25.61,74.32,1.72
Beed,1999,9,25.19,76.98,4.22
Beed,1999,10,23.83,73.58,2.56
Beed,1999,11,21.85,54.89,0.0
Beed,1999,12,20.32,37.69,0.0
Beed,1999,13,25.56,52.13,1.51
Beed,2000,1,22.21,26.29,0.0
Beed,2000,2,23.17,35.02,0.27
Beed,2000,3,26.77,18.82,0.02
Beed,2000,4,32.57,22.1,0.06
Beed,2000,5,30.77,46.94,3.61
Beed,2000,6,27.04,71.6,3.22
Beed,2000,7,25.52,75.57,3.3
Beed,2000,8,25.23,78.81,8.03
Beed,2000,9,25.2,77.4,2.26
Beed,2000,10,25.43,60.88,0.78
Beed,2000,11,23.74,42.68,0.09
Beed,2000,12,21.38,20.36,0.32
Beed,2000,13,25.75,48.05,1.84
Beed,2001,1,22.61,32.93,0.02
Beed,2001,2,25.02,18.24,0.0
Beed,2001,3,27.92,27.57,0.06
Beed,2001,4,31.89,26.19,0.25
Beed,2001,5,32.53,37.1,0.22
Beed,2001,6,27.31,66.35,2.99
Beed,2001,7,26.45,70.34,1.68
Beed,2001,8,24.72,80.5,4.9
Beed,2001,9,25.83,74.57,5.18
Beed,2001,10,23.42,77.75,4.1
Beed,2001,11,21.59,64.01,0.14
Beed,2001,12,20.8,41.94,0.0
Beed,2001,13,25.84,51.66,1.64
Beed,2002,1,20.78,36.39,0.07
